67,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CAUTI Lower Confidence Limit,HAI_2a_CI_LOWER,0.178,1/1/2015,12/31/2015
68,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CAUTI Upper Confidence Limit,HAI_2a_CI_UPPER,1.9,1/1/2015,12/31/2015
69,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CAUTI Urinary Catheter Days,HAI_2a_DOPC_DAYS,3305,1/1/2015,12/31/2015
70,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CAUTI Predicted Cases,HAI_2a_ELIGCASES,4.297,1/1/2015,12/31/2015
71,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CAUTI Observed Cases,HAI_2a_NUMERATOR,3,1/1/2015,12/31/2015
72,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,Catheter-Associated Urinary Tract Infections CAUTI in ICUs only,HAI_2a_SIR,0.698,1/1/2015,12/31/2015
73,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,SSI Colon Lower Confidence Limit,HAI_3_CI_LOWER,0.019,1/1/2015,12/31/2015
74,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,SSI Colon Upper Confidence Limit,HAI_3_CI_UPPER,1.901,1/1/2015,12/31/2015
75,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,SSI Colon Number of Procedures,HAI_3_DOPC_DAYS,74,1/1/2015,12/31/2015
76,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,SSI Colon Predicted Cases,HAI_3_ELIGCASES,2.594,1/1/2015,12/31/2015
77,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,SSI Colon Observed Cases,HAI_3_NUMERATOR,1,1/1/2015,12/31/2015
78,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,Surgical Site Infection from colon surgery SSI Colon,HAI_3_SIR,0.386,1/1/2015,12/31/2015
79,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,SSI Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,1/1/2015,12/31/2015
80,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,SSI Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,1/1/2015,12/31/2015
81,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,SSI Abdominal Number of Procedures,HAI_4_DOPC_DAYS,43,1/1/2015,12/31/2015
82,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,SSI Abdominal Predicted Cases,HAI_4_ELIGCASES,0.454,1/1/2015,12/31/2015
83,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,SSI Abdominal Observed Cases,HAI_4_NUMERATOR,0,1/1/2015,12/31/2015
84,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,Surgical Site Infection from abdominal hysterectomy SSI Hysterectomy,HAI_4_SIR,Not Available,1/1/2015,12/31/2015
85,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,0.233,1/1/2015,12/31/2015
86,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,4.585,1/1/2015,12/31/2015
87,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,MRSA Patient Days,HAI_5_DOPC_DAYS,36123,1/1/2015,12/31/2015
88,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,MRSA Predicted Cases,HAI_5_ELIGCASES,1.441,1/1/2015,12/31/2015
89,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,MRSA Observed Cases,HAI_5_NUMERATOR,2,1/1/2015,12/31/2015
90,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,Methicillin-resistant Staphylococcus Aureus MRSA Blood Laboratory-identified Events Bloodstream infections,HAI_5_SIR,1.388,1/1/2015,12/31/2015
91,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,0.177,1/1/2015,12/31/2015
92,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,0.801,1/1/2015,12/31/2015
93,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,C.diff Patient Days,HAI_6_DOPC_DAYS,36262,1/1/2015,12/31/2015
94,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,C.diff Predicted Cases,HAI_6_ELIGCASES,17.293,1/1/2015,12/31/2015
95,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,C.diff Observed Cases,HAI_6_NUMERATOR,7,1/1/2015,12/31/2015
96,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,Clostridium difficile C.diff. Laboratory-identified Events Intestinal infections,HAI_6_SIR,0.405,1/1/2015,12/31/2015
113,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CAUTI Observed Cases,HAI_2_NUMERATOR,15,1/1/2015,12/31/2015
114,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Catheter-associated urinary tract infections CAUTI in ICUs and select wards,HAI_2_SIR,0.641,1/1/2015,12/31/2015
115,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CAUTI Lower Confidence Limit,HAI_2a_CI_LOWER,0.407,1/1/2015,12/31/2015
116,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CAUTI Upper Confidence Limit,HAI_2a_CI_UPPER,1.427,1/1/2015,12/31/2015
117,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CAUTI Urinary Catheter Days,HAI_2a_DOPC_DAYS,7399,1/1/2015,12/31/2015
118,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CAUTI Predicted Cases,HAI_2a_ELIGCASES,12.488,1/1/2015,12/31/2015
119,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CAUTI Observed Cases,HAI_2a_NUMERATOR,10,1/1/2015,12/31/2015
120,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Catheter-Associated Urinary Tract Infections CAUTI in ICUs only,HAI_2a_SIR,0.801,1/1/2015,12/31/2015
121,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,SSI Colon Lower Confidence Limit,HAI_3_CI_LOWER,0.016,1/1/2015,12/31/2015
122,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,SSI Colon Upper Confidence Limit,HAI_3_CI_UPPER,1.529,1/1/2015,12/31/2015
123,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,SSI Colon Number of Procedures,HAI_3_DOPC_DAYS,93,1/1/2015,12/31/2015
124,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,SSI Colon Predicted Cases,HAI_3_ELIGCASES,3.226,1/1/2015,12/31/2015
125,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,SSI Colon Observed Cases,HAI_3_NUMERATOR,1,1/1/2015,12/31/2015
126,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Surgical Site Infection from colon surgery SSI Colon,HAI_3_SIR,0.31,1/1/2015,12/31/2015
127,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,SSI Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,1/1/2015,12/31/2015
128,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,SSI Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,1/1/2015,12/31/2015
129,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,SSI Abdominal Number of Procedures,HAI_4_DOPC_DAYS,55,1/1/2015,12/31/2015
130,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,SSI Abdominal Predicted Cases,HAI_4_ELIGCASES,0.679,1/1/2015,12/31/2015
131,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,SSI Abdominal Observed Cases,HAI_4_NUMERATOR,2,1/1/2015,12/31/2015
132,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Surgical Site Infection from abdominal hysterectomy SSI Hysterectomy,HAI_4_SIR,Not Available,1/1/2015,12/31/2015
133,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,0.401,1/1/2015,12/31/2015
134,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,3.04,1/1/2015,12/31/2015
135,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,MRSA Patient Days,HAI_5_DOPC_DAYS,64858,1/1/2015,12/31/2015
136,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,MRSA Predicted Cases,HAI_5_ELIGCASES,3.173,1/1/2015,12/31/2015
137,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,MRSA Observed Cases,HAI_5_NUMERATOR,4,1/1/2015,12/31/2015
138,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Methicillin-resistant Staphylococcus Aureus MRSA Blood Laboratory-identified Events Bloodstream infections,HAI_5_SIR,1.261,1/1/2015,12/31/2015
139,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,0.309,1/1/2015,12/31/2015
140,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,0.805,1/1/2015,12/31/2015
141,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,C.diff Patient Days,HAI_6_DOPC_DAYS,62157,1/1/2015,12/31/2015
142,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,C.diff Predicted Cases,HAI_6_ELIGCASES,33.115,1/1/2015,12/31/2015
143,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,C.diff Observed Cases,HAI_6_NUMERATOR,17,1/1/2015,12/31/2015
144,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Clostridium difficile C.diff. Laboratory-identified Events Intestinal infections,HAI_6_SIR,0.513,1/1/2015,12/31/2015
161,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CAUTI Observed Cases,HAI_2_NUMERATOR,0,1/1/2015,12/31/2015
162,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Catheter-associated urinary tract infections CAUTI in ICUs and select wards,HAI_2_SIR,0,1/1/2015,12/31/2015
163,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CAUTI Lower Confidence Limit,HAI_2a_CI_LOWER,Not Available,1/1/2015,12/31/2015
164,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CAUTI Upper Confidence Limit,HAI_2a_CI_UPPER,Not Available,1/1/2015,12/31/2015
165,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CAUTI Urinary Catheter Days,HAI_2a_DOPC_DAYS,329,1/1/2015,12/31/2015
166,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CAUTI Predicted Cases,HAI_2a_ELIGCASES,0.855,1/1/2015,12/31/2015
167,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CAUTI Observed Cases,HAI_2a_NUMERATOR,0,1/1/2015,12/31/2015
168,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Catheter-Associated Urinary Tract Infections CAUTI in ICUs only,HAI_2a_SIR,Not Available,1/1/2015,12/31/2015
169,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,SSI Colon Lower Confidence Limit,HAI_3_CI_LOWER,Not Available,1/1/2015,12/31/2015
170,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,SSI Colon Upper Confidence Limit,HAI_3_CI_UPPER,Not Available,1/1/2015,12/31/2015
171,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,SSI Colon Number of Procedures,HAI_3_DOPC_DAYS,11,1/1/2015,12/31/2015
172,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,SSI Colon Predicted Cases,HAI_3_ELIGCASES,0.294,1/1/2015,12/31/2015
173,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,SSI Colon Observed Cases,HAI_3_NUMERATOR,0,1/1/2015,12/31/2015
174,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Surgical Site Infection from colon surgery SSI Colon,HAI_3_SIR,Not Available,1/1/2015,12/31/2015
175,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,SSI Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,1/1/2015,12/31/2015
176,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,SSI Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,1/1/2015,12/31/2015
177,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,SSI Abdominal Number of Procedures,HAI_4_DOPC_DAYS,Not Available,1/1/2015,12/31/2015
178,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,SSI Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,1/1/2015,12/31/2015
179,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,SSI Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,1/1/2015,12/31/2015
180,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Surgical Site Infection from abdominal hysterectomy SSI Hysterectomy,HAI_4_SIR,Not Available,1/1/2015,12/31/2015
181,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,1/1/2015,12/31/2015
182,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,1/1/2015,12/31/2015
183,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,MRSA Patient Days,HAI_5_DOPC_DAYS,6930,1/1/2015,12/31/2015
